company_id,NAME OF COMPANY,company_code,Exchange,Marker
2014,Vesuvius India Limited,VESUVIUS,NSE,EQ
2015,Veto Switchgears And Cables Limited,VETO,NSE,EQ
2016,V-Guard Industries Limited,VGUARD,NSE,EQ
2017,Vardhman Holdings Limited,VHL,NSE,EQ
2018,Viceroy Hotels Limited,VHLTD,NSE,BE
2019,Vidhi Specialty Food Ingredients Limited,VIDHIING,NSE,EQ
2020,Vijaya Diagnostic Centre Limited,VIJAYA,NSE,EQ
2021,Viji Finance Limited,VIJIFIN,NSE,EQ
2022,Vikas EcoTech Limited,VIKASECO,NSE,EQ
2023,Vikas Lifecare Limited,VIKASLIFE,NSE,EQ
2024,Vimta Labs Limited,VIMTALABS,NSE,EQ
2025,Vinati Organics Limited,VINATIORGA,NSE,EQ
2026,Vintage Coffee And Beverages Limited,VINCOFE,NSE,EQ
2027,Vindhya Telelinks Limited,VINDHYATEL,NSE,EQ
2028,Vineet Laboratories Limited,VINEETLAB,NSE,EQ
2029,Vinny Overseas Limited,VINNY,NSE,BE
2030,Vinyl Chemicals (India) Limited,VINYLINDIA,NSE,EQ
2031,VIP Clothing Limited,VIPCLOTHNG,NSE,EQ
2032,VIP Industries Limited,VIPIND,NSE,EQ
2033,Vipul Limited,VIPULLTD,NSE,BE
2034,Virinchi Limited,VIRINCHI,NSE,EQ
2035,Visaka Industries Limited,VISAKAIND,NSE,EQ
2036,Visa Steel Limited,VISASTEEL,NSE,BE
2037,Vishnu Chemicals Limited,VISHNU,NSE,EQ
2038,Vishwaraj Sugar Industries Limited,VISHWARAJ,NSE,EQ
2039,Visagar Polytex Limited,VIVIDHA,NSE,EQ
2040,VL E-Governance & IT Solutions Limited,VLEGOV,NSE,BE
2041,VLS Finance Limited,VLSFINANCE,NSE,EQ
2042,V-Mart Retail Limited,VMART,NSE,EQ
2043,Vishal Mega Mart Limited,VMM,NSE,EQ
2044,Voltamp Transformers Limited,VOLTAMP,NSE,EQ
2045,Voltas Limited,VOLTAS,NSE,EQ
2046,Vishnu Prakash R Punglia Limited,VPRPL,NSE,EQ
2047,Vraj Iron and Steel Limited,VRAJ,NSE,EQ
2048,VRL Logistics Limited,VRLLOG,NSE,EQ
2049,Vardhman Special Steels Limited,VSSL,NSE,EQ
2050,VST Industries Limited,VSTIND,NSE,EQ
2051,Vibhor Steel Tubes Limited,VSTL,NSE,EQ
2052,V.S.T Tillers Tractors Limited,VSTTILLERS,NSE,EQ
2053,Vardhman Textiles Limited,VTL,NSE,EQ
2054,Waaree Energies Limited,WAAREEENER,NSE,EQ
2055,VA Tech Wabag Limited,WABAG,NSE,EQ
2056,Walchandnagar Industries Limited,WALCHANNAG,NSE,EQ
2057,Wanbury Limited,WANBURY,NSE,EQ
2058,Western Carriers (India) Limited,WCIL,NSE,EQ
2059,Wealth First Portfolio Managers Limited,WEALTH,NSE,BE
2060,Websol Energy System Limited,WEBELSOLAR,NSE,BE
2061,Weizmann Limited,WEIZMANIND,NSE,EQ
2062,Wonder Electricals Limited,WEL,NSE,EQ
2063,Welspun Corp Limited,WELCORP,NSE,EQ
2064,Welspun Enterprises Limited,WELENT,NSE,EQ
2065,Welspun Investments and Commercials Limited,WELINV,NSE,EQ
2066,Welspun Living Limited,WELSPUNLIV,NSE,EQ
2067,Wendt (India) Limited,WENDT,NSE,EQ
2068,WESTLIFE FOODWORLD LIMITED,WESTLIFE,NSE,EQ
2069,WE WIN LIMITED,WEWIN,NSE,BE
2070,Wheels India Limited,WHEELS,NSE,EQ
2071,Whirlpool of India Limited,WHIRLPOOL,NSE,EQ
2072,Williamson Magor & Company Limited,WILLAMAGOR,NSE,EQ
2073,Windlas Biotech Limited,WINDLAS,NSE,EQ
2074,Windsor Machines Limited,WINDMACHIN,NSE,EQ
2075,Winsome Yarns Limited,WINSOME,NSE,BZ
2076,The Western India Plywoods Limited,WIPL,NSE,BE
2077,Wipro Limited,WIPRO,NSE,EQ
2078,Wockhardt Limited,WOCKPHARMA,NSE,EQ
2079,Wonderla Holidays Limited,WONDERLA,NSE,EQ
2080,Worth Peripherals Limited,WORTH,NSE,EQ
2081,W S Industries (I) Limited,WSI,NSE,BE
2082,West Coast Paper Mills Limited,WSTCSTPAPR,NSE,EQ
2083,Xchanging Solutions Limited,XCHANGING,NSE,EQ
2084,Xelpmoc Design And Tech Limited,XELPMOC,NSE,EQ
2085,Xpro India Limited,XPROINDIA,NSE,EQ
2086,Xtglobal Infotech Limited,XTGLOBAL,NSE,EQ
2087,Yaari Digital Integrated Services Limited,YAARI,NSE,BE
2088,Yasho Industries Limited,YASHO,NSE,EQ
2089,Yatharth Hospital & Trauma Care Services Limited,YATHARTH,NSE,EQ
2090,Yatra Online Limited,YATRA,NSE,EQ
2091,Yes Bank Limited,YESBANK,NSE,EQ
2092,Yuken India Limited,YUKEN,NSE,EQ
2093,Zaggle Prepaid Ocean Services Limited,ZAGGLE,NSE,EQ
2094,Zee Entertainment Enterprises Limited,ZEEL,NSE,EQ
2095,Zee Learn Limited,ZEELEARN,NSE,EQ
2096,Zee Media Corporation Limited,ZEEMEDIA,NSE,EQ
2097,Zenith Exports Limited,ZENITHEXPO,NSE,BE
2098,Zenith Steel Pipes & Industries Limited,ZENITHSTL,NSE,EQ
2099,Zensar Technologies Limited,ZENSARTECH,NSE,EQ
2100,Zen Technologies Limited,ZENTEC,NSE,EQ
2101,ZF Commercial Vehicle Control Systems India Limited,ZFCVINDIA,NSE,EQ
2102,Zim Laboratories Limited,ZIMLAB,NSE,EQ
2103,Zodiac Energy Limited,ZODIAC,NSE,EQ
2104,Zodiac Clothing Company Limited,ZODIACLOTH,NSE,EQ
2105,Zomato Limited,ZOMATO,NSE,EQ
2106,Zota Health Care LImited,ZOTA,NSE,EQ
2107,Zuari Agro Chemicals Limited,ZUARI,NSE,EQ
2108,ZUARI INDUSTRIES LIMITED,ZUARIIND,NSE,EQ
2109,Zydus Lifesciences Limited,ZYDUSLIFE,NSE,EQ
2110,Zydus Wellness Limited,ZYDUSWELL,NSE,EQ
2111,ABB India Limited,ABB,BSE,A
2112,Aegis Logistics Ltd.,AEGISLOG,BSE,A
2113,Amara Raja Energy & Mobility Limited,ARE&M,BSE,A
2114,Ambalal Sarabhai Enterprise Ltd.,AMBALALSA,BSE,X
2115,Andhra Petrochemicals Ltd.,ANDHRAPET,BSE,X
2116,Ansal Properties & Infrastructure Ltd.,ANSALAPI,BSE,Z
2117,UTIQUE ENTERPRISES LIMITED,UTIQUE,BSE,X
2118,Aruna Hotels Ltd.,ARUNAHTEL,BSE,X
2119,Bombay Dyeing & Mfg. Co. Ltd.,BOMDYEING,BSE,A
2120,Asian Hotels (North) Limited,ASIANHOTNR,BSE,T
2121,Atul Limited.,ATUL,BSE,A
2122,ATV Projects India Ltd,ATVPR,BSE,X
2123,Bajaj Electricals Ltd.,BAJAJELEC,BSE,A
2124,Bajaj Hindusthan Sugar Limited,BAJAJHIND,BSE,A
2125,Force Motors Limited,FORCEMOT,BSE,A
2126,Bajaj Finance Limited,BAJFINANCE,BSE,A
2127,Balrampur Chini Mills Ltd.,BALRAMCHIN,BSE,A
2128,Banco Products (India) Ltd.,BANCOINDIA,BSE,B
2129,ADITYA BIRLA REAL ESTATE LIMITED,ABREL,BSE,A
2130,Bannari Amman Sugars Ltd.,BANARISUG,BSE,B
2131,BASF India Ltd,BASF,BSE,A
2132,Bata India Limited,BATAINDIA,BSE,A
2133,BEML Ltd,BEML,BSE,A
2134,Bharat Electronics Ltd.,BEL,BSE,A
2135,Bhansali Engineering Polymers Ltd.,BEPL,BSE,B
2136,Bihar Sponge Iron Ltd,BIHSPONG,BSE,X
2137,Binani Industries Limited,BINANIIND,BSE,B
2138,Birla Cable Limited,BIRLACABLE,BSE,B
2139,Blue Star Ltd,BLUESTARCO,BSE,A
2140,Disa India Ltd.,DISAQ,BSE,B
2141,QUEST CAPITAL MARKETS LIMITED,QUESTCAP,BSE,X
2142,BPL Ltd.,BPL,BSE,B
2143,ORIENTAL AROMATICS LIMITED,OAL,BSE,B
2144,Century Extrusions Ltd.,CENTEXT,BSE,B
2145,CESC Limited,CESC,BSE,A
2146,Chambal Fertilisers & Chemicals Ltd,CHAMBLFERT,BSE,A
2147,Exide Industries Ltd.,EXIDEIND,BSE,A
2148,Cipla Ltd.,CIPLA,BSE,A
2149,DIC India Ltd,DICIND,BSE,B
2150,CRISIL Ltd.,CRISIL,BSE,A
2151,CG Power and Industrial Solutions Limited,CGPOWER,BSE,A
2152,Dabur India Ltd.,DABUR,BSE,A
2153,Dalmia Bharat Sugar and Industries Ltd,DALMIASUG,BSE,B
2154,Arvind Ltd.,ARVIND,BSE,A
2155,Bharat Heavy Electricals Ltd.,BHEL,BSE,A
2156,Hindustan Petroleum Corporation Ltd,HINDPETRO,BSE,A
2157,IFCI Ltd.,IFCI,BSE,A
2158,Mahanagar Telephone Nigam Ltd.,MTNL,BSE,A
2159,Mangalore Refinery & Petrochemicals,MRPL,BSE,A
2160,Chennai Petroleum Corporation Ltd.,CHENNPETRO,BSE,A
2161,State Bank Of India,SBIN,BSE,A
2162,Steel Authority of India Ltd.,SAIL,BSE,A
2163,Titan Company Limited,TITAN,BSE,A
2164,IDBI Bank Ltd,IDBI,BSE,A
2165,DCW Ltd.,DCW,BSE,B
2166,Dhampur Sugar Mills Ltd.,DHAMPURSUG,BSE,B
2167,Diamines & Chemicals Ltd.,DIAMINESQ,BSE,B
2168,Elantas Beck India Ltd,ELANTAS,BSE,B
2169,Dr. Reddy's Laboratories Ltd.,DRREDDY,BSE,A
2170,E.I.D. Parry (India) Ltd.,EIDPARRY,BSE,A
2171,PROCTER & GAMBLE HEALTH LIMITED,PGHL,BSE,A
2172,Electrosteel Castings Ltd.,ELECTCAST,BSE,A
2173,Esab India Ltd.,ESABINDIA,BSE,A
2174,EPL LIMITED,EPL,BSE,A
2175,Ester Industries Ltd.,ESTER,BSE,B
2176,FGP Ltd,FGP,BSE,X
2177,P.H. Capital Ltd.,PHCAP,BSE,XT
2178,Finolex Cables Ltd.,FINCABLES,BSE,A
2179,JOHN COCKERILL INDIA LIMITED,COCKERILL,BSE,B
2180,Uflex Limited,UFLEX,BSE,B
2181,Foseco India Ltd,FOSECOIND,BSE,B
2182,Golden Tobacco Ltd.,GOLDENTOBC,BSE,Z
2183,Ganesh Benzoplast Ltd.,GANESHBE,BSE,B
2184,Metroglobal Limited,METROGLOBL,BSE,X
2185,GTL Ltd,GTL,BSE,B
2186,Godfrey Phillips India Ltd.,GODFRYPHLP,BSE,A
2187,Godrej Industries Ltd.,GODREJIND,BSE,A
2188,Kansai Nerolac Paints,KANSAINER,BSE,A
2189,Goodricke Group Ltd.,GOODRICKE,BSE,X
2190,Goodyear India Ltd.,GOODYEAR,BSE,B
2191,GTN Industries Limited,GTNINDS,BSE,X
2192,GHCL Ltd.,GHCL,BSE,A
2193,GFL LIMITED,GFLLIMITED,BSE,B
2194,Gujarat Lease Financing Limited,GLFL,BSE,T
2195,HCL Infosystems Ltd,HCL-INSYS,BSE,B
2196,HDFC Bank Ltd.,HDFCBANK,BSE,A
2197,Hero MotoCorp Limited,HEROMOTOCO,BSE,A
2198,HFCL LIMITED,HFCL,BSE,A
2199,Himadri Speciality Chemical Ltd.,HSCL,BSE,A
2200,Hindustan Construction Co. Ltd.,HCC,BSE,A
2201,Hindustan Oil Exploration Co. Ltd.,HINDOILEXP,BSE,A
2202,AGI GREENPAC LIMITED,AGI,BSE,A
2203,Hindustan Zinc Ltd.,HINDZINC,BSE,A
2204,NDL Ventures Limited,NDLVENTURE,BSE,B
2205,HMT Limited,HMT,BSE,Z
2206,Prag Bosimi Synthetics Ltd.,PRAGBOS,BSE,X
2207,HLV LIMITED,HLVLTD,BSE,B
2208,IG Petrochemicals Ltd,IGPL,BSE,B
2209,India Glycols Ltd,INDIAGLYCO,BSE,B
2210,India Lease Devl. Ltd.,INDLEASE,BSE,X
2211,Margo Finance Limited,MARGOFIN,BSE,XT
2212,Indo Rama Synthetics (India) Ltd.,INDORAMA,BSE,B
2213,Infosys Ltd,INFY,BSE,A
2214,Ingersoll-Rand (India) Ltd.,INGERRAND,BSE,A
2215,International Travel House Ltd,ITHL,BSE,X
2216,Ion Exchange (India) Ltd,IONEXCHANG,BSE,A
2217,Agro Tech Foods Ltd,ATFL,BSE,B
2218,Jain Irrigation Systems Ltd.,JISLJALEQS,BSE,A
2219,Jasch Industries Ltd.,JASCH,BSE,X
2220,Jindal Poly Films Ltd.,JINDALPOLY,BSE,B
2221,JSW Steel Limited,JSWSTEEL,BSE,A
2222,Umang Dairies Limited,UMANGDAIRY,BSE,T
2223,Kajaria Ceramics Ltd,KAJARIACER,BSE,A
2224,Kakatiya Cement Sugar & Industries Ltd.,KAKATCEM,BSE,B
2225,Kalyani Steels Ltd,KSL,BSE,B
2226,Whirlpool of India Ltd,WHIRLPOOL,BSE,A
2227,K.G.Denim Ltd,KGDENIM,BSE,X
2228,Kinetic Engineering Ltd.,KINETICENG,BSE,XT
2229,Kirloskar Brothers Ltd.,KIRLOSBROS,BSE,A
2230,Kirloskar Industries Ltd,KIRLOSIND,BSE,B
2231,Kirloskar Ferrous Industries Ltd.,KIRLFER,BSE,A
2232,Envair Electrodyne Ltd.,ENVAIREL,BSE,X
2233,Kotak Mahindra Bank Ltd.,KOTAKBANK,BSE,A
2234,KRISHNA FILAMENT INDUSTRIES LIMITED,KRIFILIND,BSE,XT
2235,KSB LIMITED,KSB,BSE,A
2236,L.g.Balkrishnan & Bros. Ltd.,LGBBROSLTD,BSE,B
2237,Trent Ltd [Lakme Ltd],TRENT,BSE,A
2238,LMW Limited,LMW,BSE,A
2239,Lic Housing Finance Ltd.,LICHSGFIN,BSE,A
2240,Lupin Ltd,LUPIN,BSE,A
2241,Lyka Labs Ltd.,LYKALABS,BSE,B
2242,The Ramco Cements Limited,RAMCOCEM,BSE,A
2243,HYBRID FINANCIAL SERVICES LIMITED,HYBRIDFIN,BSE,B
2244,Mafatlal Industries Ltd.,MAFATIND,BSE,B
2245,Maharashtra Seamless Ltd.,MAHSEAMLES,BSE,A
2246,Maharashtra Scooters Ltd.,MAHSCOOTER,BSE,A
2247,Majestic Auto Ltd.,MAJESAUT,BSE,X
2248,Manali Petrochemicals Ltd.,MANALIPETC,BSE,B
2249,Baroda Rayon Corpn. Ltd.,BARODARY,BSE,X
2250,Max Financial Services Limited,MFSL,BSE,A
2251,Mid India Industries Limited,MIDINDIA,BSE,X
2252,Mirc Electronics Ltd,MIRCELECTR,BSE,B
2253,Century Enka Ltd.,CENTENKA,BSE,B
2254,Modern Thread (India) Ltd.,MODTHREAD,BSE,B
2255,Lords Chloro Alkali Ltd,LORDSCHLO,BSE,T
2256,SpiceJet Limited,SPICEJET,BSE,B
2257,Morepen Laboratories Ltd.,MOREPENLAB,BSE,A
2258,M.R.F. Ltd.,MRF,BSE,A
2259,HeidelbergCement  India Limited,HEIDELBERG,BSE,B
2260,NCC Limited,NCC,BSE,A
2261,Vedanta Limited,VEDL,BSE,A
2262,Nahar Spinning Mills Ltd.,NAHARSPING,BSE,B
2263,Naperol Investments Limited,NAPEROL,BSE,X
2264,Grasim Industries Ltd,GRASIM,BSE,A
2265,Piramal Enterprises Limited,PEL,BSE,A
2266,NIIT Ltd.,NIITLTD,BSE,B
2267,Jaykay Enterprises Limited,JAYKAY,BSE,X
2268,Nirlon Limited,NIRLON,BSE,B
2269,Oil And Natural Gas Corporation Ltd,ONGC,BSE,A
2270,Oil Country Tubular Ltd.,OILCOUNTUB,BSE,B
2271,Oriental Hotels Ltd.,ORIENTHOT,BSE,B
2272,Oswal Agro Mills Ltd.,OSWALAGRO,BSE,B
2273,Indian Sucrose Ltd.,INDSUCR,BSE,X
2274,Panyam Cements & Mineral Inds. Ltd.,PANCM,BSE,XT
2275,Reliance Industries Ltd,RELIANCE,BSE,A
2276,Pil Italica Lifestyle Limited,PILITA,BSE,B
2277,Raymond Limited,RAYMOND,BSE,A
2278,Pidilite Industries Ltd.,PIDILITIND,BSE,A
2279,Pix Transmissions Ltd.,PIXTRANS,BSE,B
2280,Birla Corporation Ltd.,BIRLACORPN,BSE,A
2281,Surya Roshni Ltd.,SURYAROSNI,BSE,A
2282,Prime Securities Ltd.,PRIMESECU,BSE,B
2283,PRISM JOHNSON LIMITED.,PRSMJOHNSN,BSE,A
2284,Rain Industries Limited,RAIN,BSE,A
2285,Prudential Sugar Corporation Ltd,PRUDMOULI,BSE,T
2286,AMJ LAND HOLDINGS LIMITED,AMJLAND,BSE,B
2287,Punjab Communications Limited,PUNJCOMMU,BSE,B
2288,RSWM Limited,RSWM,BSE,B
2289,Rajshree Sugars & Chemicals Ltd.,RAJSREESUG,BSE,B
2290,Rallis India Ltd,RALLIS,BSE,A
2291,Shree Rama Newsprint Limited,RAMANEWS,BSE,T
2292,Rama Paper Mills Limited,RAMAPPR-B,BSE,Z
2293,Rama Petrochemicals Ltd,RAMAPETRO,BSE,XT
2294,Rapicut Carbides Ltd.,RAPICUT,BSE,X
2295,WELSPUN SPECIALTY SOLUTIONS LIMITED,WELSPLSOL,BSE,T
2296,Rolta India Ltd.,ROLTA,BSE,Z
2297,Rubfila International Ltd.,RUBFILA,BSE,B
2298,Patanjali Foods Limited,PATANJALI,BSE,A
2299,Salora International Limited,SALORAINTL,BSE,X
2300,Jindal Saw Ltd.,JINDALSAW,BSE,A
2301,JK Lakshmi Cement Limited,JKLAKSHMI,BSE,A
2302,Shree Cements Ltd.,SHREECEM,BSE,A
2303,Shree Krishna Paper Mills & Industr,SKPMIL,BSE,X
2304,Silverline Technologies Ltd.,SILVERLINE,BSE,XT
2305,Reliance Infrastructure Ltd,RELINFRA,BSE,A
2306,Tata Power Co. Ltd,TATAPOWER,BSE,A
2307,SPML Infra Limited,SPMLINFRA,BSE,T
2308,Sundram Fasteners Ltd.,SUNDRMFAST,BSE,A
2309,Sunflag Iron & Steel Co. Ltd.,SUNFLAG,BSE,T
2310,Supreme Petrochem Ltd.,SPLPETRO,BSE,A
2311,Swaraj Engines Ltd.,SWARAJENG,BSE,B
2312,Tata Elxsi Ltd,TATAELXSI,BSE,A
2313,ACC Ltd,ACC,BSE,A
2314,Thermax Ltd.,THERMAX,BSE,A
2315,Thirumalai Chemicals Ltd.,TIRUMALCHM,BSE,A
2316,Thomas Cook (India) Ltd.,THOMASCOOK,BSE,A
2317,Timex Group India Ltd,TIMEX,BSE,B
2318,Tokyo Plast International Ltd.,TOKYOPLAST,BSE,B
2319,Torrent Pharmaceuticals Ltd.,TORNTPHARM,BSE,A
2320,TPI India Ltd.,TPINDIA,BSE,X
2321,Transchem Limited.,TRANSCHEM,BSE,X
2322,Ambuja Cements Ltd.,AMBUJACEM,BSE,A
2323,UTL Industries Limited,UTLINDS,BSE,X
2324,Uniphos Enterprises Limited.,UNIENTER,BSE,B
2325,Vardhman Holdings Limited,VHL,BSE,B
2326,Hindalco Industries Ltd.,HINDALCO,BSE,A
2327,West Coast Paper Mills Limited,WSTCSTPAPR,BSE,A
2328,Hindustan Organic Chemicals Ltd.,HOCL,BSE,B
2329,MPIL CORPORATION LIMITED,MPILCORPL,BSE,X
2330,Pasupati Acrylon Ltd.,PASUPTAC,BSE,B
2331,Kore Foods Limited,KORE,BSE,XT
2332,Procter & Gamble Hygiene & Health Care Ltd.,PGHH,BSE,A
2333,Mukand Ltd.,MUKANDLTD,BSE,B
2334,BLACK BOX LIMITED,BBOX,BSE,B
2335,UCAL LIMITED,UCAL,BSE,T
2336,Harrisons Malayalam Ltd.,HARRMALAYA,BSE,B
2337,Federal Bank Ltd.,FEDERALBNK,BSE,A
2338,TATA STEEL LIMITED,TATASTEEL,BSE,A
2339,SKF India Ltd.,SKFINDIA,BSE,A
2340,Ashok Leyland Ltd.,ASHOKLEY,BSE,A
2341,Cummins India Ltd.,CUMMINSIND,BSE,A
2342,Tata Communications Limited,TATACOMM,BSE,A
2343,Abbott India Ltd.,ABBOTINDIA,BSE,A
2344,Bajaj Holdings & Investment Limited,BAJAJHLDNG,BSE,A
2345,Bharat Forge Ltd,BHARATFORG,BSE,A
2346,Escorts Kubota Limited,ESCORTS,BSE,A
2347,Hindustan Motors Ltd.,HINDMOTORS,BSE,B
2348,Larsen & Toubro Limited,LT,BSE,A
2349,Mahindra & Mahindra Ltd.,M&M,BSE,A
2350,Bosch Ltd,BOSCHLTD,BSE,A
2351,Premier Limited,PREMIER,BSE,T
2352,Bharat Petroleum Corpn. Ltd.,BPCL,BSE,A
2353,Siemens Ltd.,SIEMENS,BSE,A
2354,Tata Motors Ltd.,TATAMOTORS,BSE,A
2355,Voltas Ltd.,VOLTAS,BSE,A
2356,Great Eastern Shipping Co. Ltd.,GESHIP,BSE,A
2357,Deepak Fertilizers &Petrochemicals,DEEPAKFERT,BSE,A
2358,Excell Industries Ltd.,EXCELINDUS,BSE,B
2359,GARWARE HI-TECH FILMS LIMITED,GRWRHITECH,BSE,A
2360,GlaxoSmithkline Pharmaceuticals Ltd.,GLAXO,BSE,A
2361,Gujarat Narmada Valley Fert.Co.Ltd,GNFC,BSE,A
2362,Novartis India Limited.,NOVARTIND,BSE,B
2363,Sanofi India Ltd,SANOFI,BSE,A
2364,Pfizer Ltd.,PFIZER,BSE,A
2365,Gujarat State Fertilizers & Chem.Ltd,GSFC,BSE,A
2366,Hindustan Unilever Ltd.,HINDUNILVR,BSE,A
2367,Akzo Nobel India Limited,AKZOINDIA,BSE,A
2368,NOCIL Ltd,NOCIL,BSE,A
2369,Tata Chemicals Ltd,TATACHEM,BSE,A
2370,Tamilnadu Petroproducts Ltd,TNPETRO,BSE,B
2371,Zuari Industries Limited,ZUARIIND,BSE,B
2372,Nestle India Ltd.,NESTLEIND,BSE,A
2373,TATA CONSUMER PRODUCTS LIMITED,TATACONSUM,BSE,A
2374,Asian Paints Ltd.,ASIANPAINT,BSE,A
2375,Britannia Industries Ltd.,BRITANNIA,BSE,A
2376,Colgate-Palmolive (India) Ltd.,COLPAL,BSE,A
2377,EIH Ltd,EIHOTEL,BSE,A
2378,Indian Hotels Co. Ltd,INDHOTEL,BSE,A
2379,Castrol India Ltd,CASTROLIND,BSE,A
2380,ITC Ltd,ITC,BSE,A
2381,Apollo Tyres Ltd,APOLLOTYRE,BSE,A
2382,Ceat Ltd.,CEATLTD,BSE,A
2383,Modi Rubber Ltd.,MODIRUBBER,BSE,B
2384,Finolex Industries Ltd.,FINPIPE,BSE,A
2385,Sunrise Industrial Traders Ltd.,SUNRINV,BSE,XT
2386,Gold Rock Investments Ltd.,ZGOLDINV,BSE,XT
2387,Peoples Investments Ltd.,PEOPLIN,BSE,XT
2388,Dalal Street Investments Ltd.,DSINVEST,BSE,XT
2389,Centrum Capital Limited,CENTRUM,BSE,B
2390,Kartik Investments Trust Ltd.,KARTKIN,BSE,XT
2391,TCI Finance Limited,TCIFINANCE,BSE,T
2392,Kratos Energy & Infrastructure Limited,KRATOSENER,BSE,XT
2393,ANTARIKSH INDUSTRIES LIMITED,ANTARIKSH,BSE,XT
2394,Industrial Investment Trust Ltd.,IITL,BSE,B
2395,Industrial & Prudential Inv. Co. Lt,INDPRUD,BSE,X
2396,Tata Investment Corporation Ltd.,TATAINVEST,BSE,A
2397,Jayabharat Credit Ltd.,JAYBHCR,BSE,XT
2398,PRISMX GLOBAL VENTURES LIMITED,PRISMX,BSE,X
2399,Motor & General Finance (M.G.F.) Lt,MOTOGENFIN,BSE,B
2400,Rapid Investments Ltd.,RAPIDIN,BSE,XT
2401,Walchand Peoplefirst Limited,WALCHPF,BSE,X
2402,Swastik Safe Deposit & Invest. Ltd.,ZSWASTSA,BSE,XT
2403,W.H. Brady & Co. Ltd.,WHBRADY,BSE,X
2404,TechNVision Ventures Limited,TECHNVISN,BSE,XT
2405,Shaily Engineering Plastics Ltd.,SHAILY,BSE,T
2406,Bombay Burmah Trading Corpn. Ltd.,BBTC,BSE,A
2407,Bombay Cycle & Motor Agency Ltd.,BOMBCYC,BSE,X
2408,Greaves Cotton Ltd.,GREAVESCOT,BSE,A
2409,Muller & Phipps (India) Ltd.,MULLER,BSE,X
2410,SPRINGFORM TECHNOLOGY LIMITED,SFTL,BSE,P
2411,Amalgamated Electricity Co. Ltd.,AMALGAM,BSE,X
2412,Anand Projects Ltd,ANANDPROJ,BSE,XT
2413,India Nivesh Limited,INDIANVSH,BSE,X
2414,Coastal Corporation Limited,COASTCORP,BSE,B
2415,Chowgule Steamships Ltd.,CHOWGULSTM,BSE,X
2416,Global Offshore Services Ltd,GLOBOFFS,BSE,X
2417,Dhenu Buildcon Infra Limited,DHENUBUILD,BSE,Z
2418,ASI INDUSTRIES LIMITED,ASIIL,BSE,X
2419,Sagar Cements Ltd,SAGCEM,BSE,B
2420,Hemadri Cements Limited,HEMACEM,BSE,X
2421,Deccan Cements Ltd.,DECCANCE,BSE,B
2422,Mangalam Cement Ltd.,MANGLMCEM,BSE,B
2423,NCL Industries Limited,NCLIND,BSE,B
2424,Saurashtra Cement Limited,SAURASHCEM,BSE,B
2425,Shree Digvijay Cement Co. Ltd.,SHREDIGCEM,BSE,B
2426,BOROSIL RENEWABLES LIMITED,BORORENEW,BSE,T
2427,LERTHAI FINANCE LIMITED,LERTHAI,BSE,XT
2428,Raasi Refractories Limited.,RASSIREF,BSE,XT
2429,Triveni Glass Ltd.,TRIVENIGQ,BSE,X
2430,Nilachal Refractories Ltd.,NILACHAL,BSE,X
2431,ANDHRA PAPER LIMITED,ANDHRAPAP,BSE,B
2432,Balkrishna Industries Ltd.,BALKRISIND,BSE,A
2433,Orient Paper & Industries Ltd.,ORIENTPPR,BSE,B
2434,Citadel Realty And Developers Limited,CITADEL,BSE,XT
2435,Rollatainters Ltd.,ROLLT,BSE,T
2436,Seshasayee Paper & Boards Ltd.,SESHAPAPER,BSE,B
2437,NATH INDUSTRIES LIMITED,NATHIND,BSE,X
2438,VAPI ENTERPRISE LIMITED,VAPIENTER,BSE,X
2439,DCM Ltd.,DCM,BSE,B
2440,Gaekwar Mills Ltd.,ZGAEKWAR,BSE,X
2441,Forbes & Company Ltd,FORBESCO,BSE,XT
2442,H.P. Cotton Textile Mills Ltd.,HPCOTTON,BSE,X
2443,United Interactive Limited,UNITEDINT,BSE,X
2444,JAMSHRI REALTY LIMITED,JAMSHRI,BSE,XT
2445,Katare Spinning Mills Ltd.,KATRSPG,BSE,X
2446,Kesoram Industries Ltd,KESORAMIND,BSE,T
2447,Lakshmi Mills Company ltd,LAKSHMIMIL,BSE,X
2448,Vardhman Textiles Limted,VTL,BSE,A
2449,Peninsula Land Limited,PENINLAND,BSE,T
2450,Pasupati Spg. & Wvg. Mills Ltd.,PASUSPG,BSE,X
2451,The Phoenix Mills Ltd.,PHOENIXLTD,BSE,A
2452,Marathon Nextgen Realty Ltd,MARATHON,BSE,B
2453,Raja Bahadur International Ltd,RAJABAH,BSE,X
2454,Reliance Chemotex Industries Ltd.,RELCHEMQ,BSE,B
2455,Ruby Mills Ltd.,RUBYMILLS,BSE,B
2456,Simplex Realty Limited,SIMPLXREA,BSE,X
2457,Swan Energy Ltd.,SWANENERGY,BSE,A
2458,Victoria Mills Ltd.,VICTMILL,BSE,X
2459,S.V. Trading & Agencies Ltd.,ZSVTRADI,BSE,XT
2460,Svaraj Trading & Agencies Ltd.,ZSVARAJT,BSE,X
2461,Kshitij Investments Ltd,KSHITIJ,BSE,X
2462,Shree Salasar Investment Ltd.,SALSAIN,BSE,XT
2463,Indsoya Limited,INDSOYA,BSE,XT
2464,Zodiac Ventures Limited,ZODIACVEN,BSE,X
2465,Veer Energy & Infrastructure Limited,VEERENRGY,BSE,X
2466,SW Investments Limited,SW1,BSE,XT
2467,Tilak Ventures Limited,TILAK,BSE,X
